-0.5176	0.0156
-0.502	0.0471
-0.4549	0.0314
-0.4235	0.047
-0.3765	0.0314
-0.3451	0.0471
-0.298	0.0313
-0.2667	0.0471
-0.2196	0.0157
-0.2039	0.047
-0.1569	0.0314
-0.1255	0.0471
-0.0784	0.047
-0.0314	0.0314
0	0.0157
0.0157	0.0314
0.0471	0.0313
0.0784	0.0471
0.1255	0.0314
0.1569	0.0313
0.1882	0.0314
0.2196	0.0471
0.2667	0.0157
0.2824	0.047
0.3294	0.0314
0.3608	0.0157
0.3765	0.047
0.4235	0.0471
0.4706	0.0157
0.4863	0.0313
0.5176	-0.3137
0.2039	-0.0941
0.1098	-0.0627
0.0471	-0.0314
0.0157	-0.0157
0	0
0	0
0	0
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0.0157
0	-0.0157
-0.0157	0
-0.0157	0.0157
0	-0.0157
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.2196
0.2196	-0.4392
-0.2196	-0.0471
-0.2667	-0.0157
-0.2824	0
-0.2824	0.0157
-0.2667	0.0314
-0.2353	0.0314
-0.2039	0.047
-0.1569	0.0628
-0.0941	0.0627
-0.0314	0.0314
0	0.0157
0.0157	0.0314
0.0471	0.0156
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	-0.0156
0.0471	0
0.0471	0
0.0471	-0.0314
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	0.0313
0.0784	0.0471
0.1255	0.0157
0.1412	0.0157
0.1569	0.0313
0.1882	-0.047
0.1412	-0.0785
0.0627	-0.047
0.0157	-0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0.0157
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0.0157
0	0
0	0
0	0
0	-0.0157
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.0157
0.0157	-0.0157
0	0
0	0
0	0.0157
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	-0.0314
0.0157	0
0.0157	0.0314
0.0471	-0.0314
0.0157	0.0314
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	-0.1412
-0.0941	-0.2981
-0.3922	0
-0.3922	0.0157
-0.3765	0.0314
-0.3451	0.0627
-0.2824	0.0628
-0.2196	0.0784
-0.1412	0.0628
-0.0784	0.047
-0.0314	0.0157
-0.0157	0.0157
0	0
0	0.0157
0.0157	0
0.0157	0.0314
0.0471	0
0.0471	0.0156
0.0627	0
0.0627	0.0157
0.0784	0
0.0784	0
0.0784	0
0.0784	0.0314
0.1098	0
0.1098	0
0.1098	0.0157
0.1255	0.0157
0.1412	0
0.1412	0.0157
0.1569	0.047
0.2039	0.0157
0.2196	0.0471
0.2667	0.0627
0.3294	0.0314
0.3608	-0.0314
0.3294	-0.1255
0.2039	-0.0627
0.1412	-0.0314
0.1098	0
0.1098	-0.0314
0.0784	-0.0157
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	-0.0156
0.0471	0
0.0471	0
0.0471	0.0156
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	-0.0156
0.0471	0.0156
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	-0.0156
0.0471	0
0.0471	0.0156
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0.7687
0.8314	-0.0471
0.7843	-0.0157
0.7686	-0.047
0.7216	-0.0157
0.7059	-0.0471
0.6588	-0.0157
0.6431	-0.0313
0.6118	-0.0471
0.5647	-0.0157
0.549	-0.047
0.502	-0.0157
0.4863	-0.0471
0.4392	-0.0314
0.4078	-0.047
0.3608	-0.0314
0.3294	-0.047
0.2824	-0.0471
0.2353	-0.0157
0.2196	-0.0314
0.1882	-0.047
0.1412	-0.0314
0.1098	-0.0314
0.0784	-0.0313
0.0471	-0.0471
0	-0.0314
-0.0314	-0.0313
-0.0627	-0.0314
-0.0941	-0.0471
-0.1412	-0.0313
-0.1725	-0.0314
-0.2039	-0.0314
-0.2353	-0.0471
-0.2824	-0.0156
-0.298	-0.0471
-0.3451	-0.0157
-0.3608	-0.0314
-0.3922	-0.047
-0.4392	-0.0471
-0.4863	-0.0784
-0.5647	0.3608
-0.2039	0.1098
-0.0941	0.0314
-0.0627	0.047
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0.0157
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	-0.0314
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	-0.0157
0	0.0157
0.0157	-0.0157
0	0.0157
0.0157	-0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.2824
0.2824	0.0627
0.3451	0
0.3451	-0.0157
0.3294	-0.0314
0.298	-0.0313
0.2667	-0.0471
0.2196	-0.0314
0.1882	-0.0627
0.1255	-0.0784
0.0471	-0.0471
0	-0.0157
-0.0157	-0.0157
-0.0314	-0.0313
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	-0.0313
-0.0627	-0.0157
-0.0784	-0.0471
-0.1255	-0.0314
-0.1569	-0.0156
-0.1725	-0.0471
-0.2196	0
-0.2196	-0.0157
-0.2353	0.0157
-0.2196	0.1412
-0.0784	0.047
-0.0314	0.0157
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-0.0157
-0.0157	0.0157
0	0
0	0
0	0
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	-0.0313
-0.0627	0
-0.0627	0.0313
-0.0314	0.0941
0.0627	0.0157
0.0784	0
0.0784	-0.0313
0.0471	-0.0314
0.0157	-0.0157
0	-0.0157
-0.0157	-0.0157
-0.0314	-0.0313
-0.0627	-0.0157
-0.0784	-0.0471
-0.1255	-0.0157
-0.1412	-0.1255
-0.2667	0.1412
-0.1255	0.0314
-0.0941	0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	0
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	-0.0313
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0
-0.0784	0.0157
-0.0627	0
-0.0627	-0.0157
-0.0784	0
-0.0784	0
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0
-0.0784	0
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0
-0.0784	0
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0.0157
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	-0.7843
-0.8627	0.047
-0.8157	0.0157
-0.8	0.0314
-0.7686	0.0313
-0.7373	0.0314
-0.7059	0.0314
-0.6745	0.0314
-0.6431	0.047
-0.5961	0.0157
-0.5804	0.0471
-0.5333	0.0157
-0.5176	0.0313
-0.4863	0.0471
-0.4392	0.047
-0.3922	0.0314
-0.3608	0.0471
-0.3137	0.0313
-0.2824	0.0157
-0.2667	0.0471
-0.2196	0.0471
-0.1725	0.0313
-0.1412	0.0471
-0.0941	0.0314
-0.0627	0.0313
-0.0314	0.0314
0	0.0157
0.0157	0.047
0.0627	0.0471
0.1098	0.0314
0.1412	0.0157
0.1569	0.047
0.2039	0.0314
0.2353	0.0314
0.2667	0.0313
0.298	0.0471
0.3451	0.0157
0.3608	0.047
0.4078	0.0314
0.4392	0.0471
0.4863	0.0313
0.5176	-0.3294
0.1882	-0.0784
0.1098	-0.0627
0.0471	-0.0314
0.0157	-0.0157
0	0
0	0
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.7373
0.7373	-0.0157
0.7216	-0.0314
0.6902	-0.0314
0.6588	-0.0313
0.6275	-0.0471
0.5804	-0.0157
0.5647	-0.0471
0.5176	-0.0156
0.502	-0.0314
0.4706	-0.0471
0.4235	-0.047
0.3765	-0.0314
0.3451	-0.0471
0.298	-0.0313
0.2667	-0.0314
0.2353	-0.0314
0.2039	-0.047
0.1569	-0.0157
0.1412	-0.0314
0.1098	-0.0471
0.0627	-0.047
0.0157	-0.0157
0	-0.0314
-0.0314	-0.047
-0.0784	-0.0471
-0.1255	-0.0314
-0.1569	-0.0156
-0.1725	-0.0471
-0.2196	-0.0471
-0.2667	-0.0157
-0.2824	-0.0313
-0.3137	-0.0314
-0.3451	-0.0314
-0.3765	-0.047
-0.4235	-0.0314
-0.4549	-0.0314
-0.4863	-0.0313
-0.5176	-0.0157
-0.5333	-0.0471
-0.5804	-0.1882
-0.7686	0.6274
-0.1412	0.0785
-0.0627	0.0313
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0.0157
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.0157
0.0157	0
0.0157	-0.0157
0	0.0157
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	0
0.0471	-0.0314
0.0157	0.0314
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	-0.3922
-0.3451	-0.0157
-0.3608	0.0157
-0.3451	0.0471
-0.298	0.0313
-0.2667	0.0471
-0.2196	0.0627
-0.1569	0.0314
-0.1255	0.0471
-0.0784	0.047
-0.0314	0.0157
-0.0157	0.0157
0	0
0	0.0157
0.0157	0.0314
0.0471	0
0.0471	0.0156
0.0627	0.0157
0.0784	0
0.0784	0.0314
0.1098	0
0.1098	0.0157
0.1255	0.0157
0.1412	0.0157
0.1569	0.0313
0.1882	0.0314
0.2196	0.0471
0.2667	0.0157
0.2824	0.047
0.3294	0.0784
0.4078	-0.1882
0.2196	-0.0627
0.1569	-0.0314
0.1255	-0.0157
0.1098	-0.0314
0.0784	-0.0157
0.0627	0
0.0627	0
0.0627	0
0.0627	-0.0156
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	0.0156
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0
0.0627	0.7216
0.7843	-0.047
0.7373	-0.0157
0.7216	-0.0314
0.6902	-0.0314
0.6588	-0.0313
0.6275	-0.0471
0.5804	-0.0157
0.5647	-0.0471
0.5176	-0.0156
0.502	-0.0314
0.4706	-0.0471
0.4235	-0.047
0.3765	-0.0314
0.3451	-0.0471
0.298	-0.0313
0.2667	-0.0314
0.2353	-0.0314
0.2039	-0.047
0.1569	-0.0314
0.1255	-0.0157
0.1098	-0.0471
0.0627	-0.047
0.0157	-0.0314
-0.0157	-0.047
-0.0627	-0.0157
-0.0784	-0.0471
-0.1255	-0.0314
-0.1569	-0.0156
-0.1725	-0.0471
-0.2196	-0.0471
-0.2667	-0.0157
-0.2824	-0.0313
-0.3137	-0.0471
-0.3608	-0.0157
-0.3765	-0.047
-0.4235	-0.0314
-0.4549	0.1098
-0.3451	0.1882
-0.1569	0.0785
-0.0784	0.047
-0.0314	0.0157
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0.0157
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	-0.0314
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	-0.0314
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	-0.0157
0	0.0157
0.0157	-0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.3294
0.3294	0.0314
0.3608	-0.0157
0.3451	0
0.3451	-0.0471
0.298	-0.0156
0.2824	-0.0628
0.2196	-0.0627
0.1569	-0.0471
0.1098	-0.0627
0.0471	-0.0471
0	0
0	-0.0314
-0.0314	-0.0313
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0
-0.0314	-0.0313
-0.0627	-0.0157
-0.0784	-0.0471
-0.1255	-0.0157
-0.1412	-0.0313
-0.1725	-0.0314
-0.2039	-0.0314
-0.2353	0
-0.2353	0.0628
-0.1725	0.0313
-0.1412	0.0785
-0.0627	0.0313
-0.0314	0.0157
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-0.0157
-0.0157	0.0157
0	-0.0157
-0.0157	0
-0.0157	0.0157
0	-0.0157
-0.0157	0
-0.0157	0.0157
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0
-0.0627	0.0313
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0.0313
-0.0314	-0.0313
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0.0313
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	-0.0313
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	0
-0.0627	0
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0.0157
-0.0627	-0.0157
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	0
-0.0784	-0.7687
-0.8471	0.0471
-0.8	0.0157
-0.7843	0.047
-0.7373	0.0157
-0.7216	0.0157
-0.7059	0.0471
-0.6588	0.0313
-0.6275	0.0471
-0.5804	0.0157
-0.5647	0.0314
-0.5333	0.0313
-0.502	0.0471
-0.4549	0.0157
-0.4392	0.0627
-0.3765	0.0314
-0.3451	0.0471
-0.298	0.0313
-0.2667	0.0314
-0.2353	0.0314
-0.2039	0.047
-0.1569	0.0314
-0.1255	0.0314
-0.0941	0.0314
-0.0627	0.047
-0.0157	0.0157
0	0.0471
0.0471	0.0313
0.0784	0.0471
0.1255	0.0157
0.1412	0.047
0.1882	0.0314
0.2196	0.0471
0.2667	0.0157
0.2824	0.047
0.3294	0.0157
0.3451	0.0314
0.3765	0.047
0.4235	0.0157
0.4392	0.0471
0.4863	-0.251
0.2353	-0.1098
0.1255	-0.0628
0.0627	-0.047
0.0157	-0.0157
0	0
0	-0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	-0.0157
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0.0157
-0.0157	-0.0157
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0
-0.0314	0.0157
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-0.2196
-0.2196	-0.0628
-0.2824	0
-0.2824	0.0157
-0.2667	0.0314
-0.2353	0.0157
-0.2196	0.0157
-0.2039	0.047
-0.1569	0.0314
-0.1255	0.0314
-0.0941	0.0314
-0.0627	0.0313
-0.0314	0.0157
-0.0157	0.0157
0	0
0	0.0157
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	0
0.0471	0
0.0471	0
0.0471	0.0156
0.0627	0.0157
0.0784	0
0.0784	0.0471
0.1255	0.0157
0.1412	0.0157
0.1569	0.0313
0.1882	0
0.1882	0.0157
0.2039	-0.0157
0.1882	-0.0627
0.1255	-0.0784
0.0471	-0.0314
0.0157	-0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-0.0157
-0.0157	0.0157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.0157
0.0157	-0.0157
0	0.0157
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	-0.0314
0.0157	0
0.0157	0
0.0157	0.0314
0.0471	0
0.0471	0
0.0471	0
0.0471	0
0.0471	-0.0314
0.0157	0.0314
0.0471	0
0.0471	0
